video,frame,person_id,kpt_0,kpt_1,kpt_2,kpt_3,kpt_4,kpt_5,kpt_6,kpt_7,kpt_8,kpt_9,kpt_10,kpt_11,kpt_12,kpt_13,kpt_14,kpt_15,kpt_16,kpt_17,kpt_18,kpt_19,kpt_20,kpt_21,kpt_22,kpt_23,kpt_24,kpt_25,kpt_26,kpt_27,kpt_28,kpt_29,kpt_30,kpt_31,kpt_32,kpt_33,label
demo.mp4,680,357,70.06692505,216.6587677,72.38432312,209.5267334,65.53194427,211.8670197,62.81991196,210.0294037,52.64054489,216.4142151,59.26577759,243.2438049,44.01156235,256.4047241,63.26068115,290.9010315,51.11167526,313.9020691,92.10343933,304.7637329,86.69181061,330.0623474,74.2469101,343.316925,62.79859924,352.2249756,89.33368683,410.7173767,79.72054291,422.7116089,105.1389465,478.5214844,95.40882111,495.2542419,Normal
demo.mp4,680,342,111.7416382,163.1355896,110.0356674,158.9600372,107.7344131,159.6078491,96.09818268,161.402298,99.05825043,163.004715,89.47747803,182.9903717,104.4423676,185.7193909,113.0544968,210.4566498,132.3798828,214.3261871,144.3176117,211.6975555,155.5064392,210.7722931,97.44493866,250.3722076,108.0095901,252.9433899,109.6513519,295.1252747,126.6632614,297.2438049,107.2290115,332.7940063,122.0082245,336.7246399,Normal
demo.mp4,700,221,134.8964844,299.0314026,134.0822449,289.9341431,126.8775787,294.8326721,119.8383713,290.0119019,108.6507797,301.7727966,120.8893509,327.5249939,102.6619949,349.0543213,154.5627899,372.9685059,144.1472778,408.8580322,210.963028,400.20578,210.7533264,420.0217285,140.5776825,450.4074707,129.7219849,464.9789429,149.770813,525.1895142,168.0477448,541.0840454,170.4745483,602.9022827,199.6212311,613.1585693,Normal
demo.mp4,700,306,328.9640808,53.52968597,332.3961182,49.41770172,327.7359924,49.74959183,342.5830078,49.26700974,328.8762207,50.59022141,360.0754395,68.71379852,328.8852539,70.62129974,367.0575867,99.70820618,329.801178,100.4072571,344.276062,113.2466812,333.0126648,110.6278839,359.9752502,125.8304596,339.9853821,126.0379181,361.2803345,172.2532501,340.5931396,172.3687592,365.8461609,216.7420654,350.4891052,214.9374542,Normal
demo.mp4,700,296,221.2550812,129.7687378,224.5357819,123.6745682,219.0971222,124.7048035,239.1308136,117.3103867,225.5960083,120.5731506,262.9048462,136.5837555,236.683197,139.8693085,282.4670105,175.8709717,238.6992188,174.6886749,283.894989,216.7333221,231.2632294,196.5198517,282.0179138,212.4122925,267.7483521,214.3256226,285.0325623,273.9517822,282.5214539,275.4240112,295.5757141,326.5815735,297.9030457,325.0627136,Normal
demo.mp4,700,355,655.6032715,62.32117081,650.0963135,57.42911911,653.8104248,57.51598358,625.6777344,56.60819244,647.5883179,58.11912918,604.982605,79.08475494,653.3868408,81.51250458,584.7600708,115.2332993,662.1942139,122.274765,589.4508057,140.4205627,665.1782227,151.4593506,604.7209473,153.3676758,636.7513428,154.285614,609.177002,205.3322906,644.4660034,205.9674377,612.5338135,236.6215973,645.3618774,239.5006866,Normal
demo.mp4,700,363,456.1689453,274.1122742,462.9227295,266.6487122,453.2875977,265.1260681,482.0872803,251.614624,452.0842285,247.6200409,511.2388916,262.1516418,434.9097595,252.9109344,534.0708618,298.4965515,387.7102966,275.3465881,529.5601196,331.3344421,364.6765137,309.3582153,503.7880554,361.7480774,457.6039124,357.0355835,508.2073975,428.8468933,462.2941895,423.018219,505.2247009,457.7080383,470.2251892,448.2156067,Normal
demo.mp4,700,357,134.8964844,299.0314026,134.0822449,289.9341431,126.8775787,294.8326721,119.8383713,290.0119019,108.6507797,301.7727966,120.8893509,327.5249939,102.6619949,349.0543213,154.5627899,372.9685059,144.1472778,408.8580322,210.963028,400.20578,210.7533264,420.0217285,140.5776825,450.4074707,129.7219849,464.9789429,149.770813,525.1895142,168.0477448,541.0840454,170.4745483,602.9022827,199.6212311,613.1585693,Normal
demo.mp4,700,342,98.1881485,156.3360901,97.02040863,151.9607086,93.97729492,153.091095,84.35266113,154.5076904,84.74968719,157.4533691,85.74927521,177.8932648,82.90364075,183.6637726,110.752655,202.3810883,99.60849762,210.7231903,116.9565506,185.9123383,115.7943497,189.7703857,97.4328537,246.4896698,95.89348602,250.2485809,100.4795761,298.3305664,102.0994492,301.3991699,99.64136505,329.5535583,100.7969055,334.8375244,Normal
demo.mp4,700,411,305.236084,69.64569092,307.6455994,66.1426239,301.8466797,66.31887054,311.953125,67.74343872,295.1906128,68.04293823,318.5378723,85.13779449,286.9433289,86.1163559,327.3880615,105.9697266,280.1994629,108.5957565,325.6448975,120.924118,290.3546448,123.525383,318.9312744,129.2870941,298.5498047,130.3713684,326.2588806,161.4535065,304.1749573,162.1554413,327.8830566,193.7539368,309.8560791,194.6672211,Normal
demo.mp4,700,417,911.9376831,146.9217529,914.2785034,141.5055847,907.6903687,139.7507172,908.7685547,140.2855682,888.4525146,134.3392029,896.9596558,163.6126404,859.789978,156.6629944,903.5541382,209.1651001,845.305542,197.6232452,915.4901123,238.6121826,886.4640503,218.8021545,875.1843262,242.6908112,850.9981079,241.7644806,870.2199707,303.8198853,858.3236084,304.3247375,857.6528931,363.73349,854.0866699,367.6351318,Normal
demo.mp4,720,221,260.4877625,341.0744324,258.0953064,332.4918823,254.0945282,336.1591187,237.2352448,329.6064148,230.7906036,340.1595764,231.559906,358.4342651,221.4673157,390.3364868,268.3083191,397.0065918,267.3413696,459.3078308,305.2822876,403.263855,317.3760986,442.7018433,246.4263763,478.9402161,240.6352844,497.7336731,258.2728882,533.1583252,276.8678589,566.7636719,253.6391602,588.1912231,289.9472351,629.0491943,Normal
demo.mp4,720,306,344.3888245,51.07054901,347.9970093,46.8325119,340.4316406,47.28678894,354.118988,48.45306015,334.4440002,49.70369339,364.5108948,70.60302734,327.3771973,73.26968384,373.0175476,100.0642014,324.075592,102.4610519,355.8115234,112.9315109,337.0223389,110.6315002,362.1358032,129.2357788,337.9835205,131.0031891,364.8873596,175.3773346,344.5600281,177.059494,361.3391724,216.6102142,349.0174561,218.0867004,Normal
demo.mp4,720,296,205.0713501,141.7006073,207.5878906,134.3674011,200.0445709,137.352478,221.4607697,128.0548248,200.5632782,136.5242462,251.1029816,147.219574,205.7154999,158.7787933,283.9139404,180.3584442,181.8107452,188.7900238,297.0769653,207.1806335,153.4215546,185.8268127,280.7219238,223.3509369,251.2844238,229.5460663,292.0149841,284.0620117,258.7304382,288.9838867,313.1235046,345.0440369,268.407074,343.4957275,Normal
demo.mp4,720,355,645.7497559,58.38676453,641.0395508,53.72569656,644.5571289,53.54353714,622.690918,54.2723732,644.6929932,54.53565216,606.7545776,78.11270142,654.0544434,78.42775726,590.7543945,113.8344345,667.8737793,116.9813156,593.5675049,136.8140717,674.22052,143.1986542,612.6143799,149.4929504,643.2344971,149.8202057,615.7720947,197.5222321,645.9667358,197.8022003,618.6130981,225.6431427,642.1259155,226.9349518,Normal
demo.mp4,720,363,486.1227112,220.3462677,496.6190186,212.2948608,480.5552673,211.824707,518.9518433,213.7342529,475.802124,212.3276062,542.7894897,252.3212433,455.4689331,250.2861786,565.869751,310.9344482,442.0533447,311.2287903,555.520752,328.2550659,503.203186,333.8674011,526.9680176,367.2694702,467.5359802,365.4932861,548.5201416,433.3951721,468.8588562,430.0001221,535.7285767,484.6430969,476.337677,479.0075684,Normal
demo.mp4,720,357,256.3786316,70.68079376,258.8526001,66.52400208,252.8627167,67.50758362,264.6128235,64.80063629,247.8361359,67.14867401,275.9170532,79.44148254,242.2289734,84.44315338,288.4310913,106.0910034,239.1048431,116.5299759,287.8712463,132.3322754,248.002121,140.1932526,278.1369934,130.3259125,257.0860901,133.0286255,280.7515869,161.3636017,260.0751953,163.9782715,277.2201233,186.5075531,265.3207703,189.5179138,Normal
demo.mp4,720,342,98.30979919,154.8717651,96.46977997,150.7471924,94.17205811,150.9315796,80.49237823,153.82901,87.30124664,153.7173615,76.83920288,177.4051208,92.80393219,176.640152,94.81944275,203.5906219,117.5354462,199.7308807,112.6641006,190.3353882,128.2355957,183.8948517,89.32504272,241.4195709,101.2756577,242.0163422,101.4970016,295.1087646,120.7436752,294.5393066,104.0510712,345.1807556,125.0267792,345.1422119,Normal
demo.mp4,720,411,98.30979919,154.8717651,96.46977997,150.7471924,94.17205811,150.9315796,80.49237823,153.82901,87.30124664,153.7173615,76.83920288,177.4051208,92.80393219,176.640152,94.81944275,203.5906219,117.5354462,199.7308807,112.6641006,190.3353882,128.2355957,183.8948517,89.32504272,241.4195709,101.2756577,242.0163422,101.4970016,295.1087646,120.7436752,294.5393066,104.0510712,345.1807556,125.0267792,345.1422119,Normal
demo.mp4,720,417,898.2160645,216.5239868,907.1617432,211.2102661,897.789917,208.9756012,928.1194458,213.6974487,903.7730713,207.7613525,943.3540649,258.5537109,894.354126,245.2029266,943.2267456,330.9486694,872.5488281,284.6473999,926.166687,395.9497986,865.619812,302.8088684,912.5960083,360.8172607,884.5241089,351.9885559,880.9627075,433.5778198,869.9830322,420.8939514,868.1448975,507.4359741,874.267395,489.7159424,Normal
demo.mp4,720,424,767.3063354,143.4001923,768.7352905,140.0656891,769.439209,139.1812897,774.1012573,140.5306244,788.0192261,138.0593109,777.1603394,156.5731201,799.7653198,152.6539154,777.2834473,182.6445313,807.1502075,177.2714996,773.5953979,197.9587097,801.0448608,193.293396,793.0343628,204.7808533,807.6467896,203.1546021,793.6980591,243.2434387,805.2475586,242.1187134,802.1876831,271.4859314,807.9486084,268.3108826,Normal
demo.mp4,720,369,316.2223511,235.3127441,316.1046143,232.4154663,317.1266785,232.1257935,312.1477966,233.8416901,325.0753479,233.3124084,311.0417786,248.5150299,330.8876648,247.7568817,312.0993347,270.0030823,337.8033142,268.3320618,313.4956055,278.8110962,338.3555298,277.1202698,317.2339783,288.8170166,329.401886,288.6186829,322.4480896,316.7647095,331.9684143,316.415863,329.8938904,350.686676,335.8421936,350.3604736,Normal
demo.mp4,720,430,898.2160645,216.5239868,907.1617432,211.2102661,897.789917,208.9756012,928.1194458,213.6974487,903.7730713,207.7613525,943.3540649,258.5537109,894.354126,245.2029266,943.2267456,330.9486694,872.5488281,284.6473999,926.166687,395.9497986,865.619812,302.8088684,912.5960083,360.8172607,884.5241089,351.9885559,880.9627075,433.5778198,869.9830322,420.8939514,868.1448975,507.4359741,874.267395,489.7159424,Normal
demo.mp4,740,221,386.1427612,282.3474731,382.5641174,274.6681824,385.0534058,275.5268555,343.6720886,276.1768799,369.6164856,281.3781128,312.8926086,319.4454346,368.004425,334.9006042,299.9824829,378.5844421,385.8912659,405.6526489,335.605835,403.1349487,413.3092651,440.1122131,338.2020874,450.4112854,373.6027222,460.632019,364.2463684,510.6549377,387.8972778,525.6196289,383.6655884,583.9379883,389.5032959,608.2393799,Normal
demo.mp4,740,306,338.8445129,51.07959366,342.5755005,46.83381271,335.9698181,47.23135757,350.6305542,47.92878342,333.1711121,49.47802353,365.6889038,70.00749969,330.4589844,72.67565155,376.59375,99.74069214,328.0379639,101.3212662,355.6572571,114.2013855,329.9825134,111.7040329,363.2945251,129.6032104,341.1608276,130.7271423,365.1502686,175.4463043,348.5627747,176.3744507,365.3772888,218.855835,356.9366455,218.5334473,Normal
demo.mp4,740,355,646.1849365,54.73705292,646.6387939,50.00232315,649.8515625,49.29700851,648.8619385,52.05684662,673.5408325,50.57548523,640.5697632,76.63220215,689.8879395,74.37326813,628.8547363,114.7593689,705.2457886,110.2980347,626.8488159,134.211731,700.8328247,127.1413727,645.229187,148.6448212,677.4744263,147.3443756,636.1654053,196.5764771,672.0571289,196.6339722,642.6902466,233.124176,675.3787231,231.5851898,Normal
demo.mp4,740,363,482.2231445,221.949707,492.9454346,213.4592438,476.8454285,213.0783691,515.9494629,212.378952,471.6028442,211.2816925,545.5582275,252.5656281,449.527832,248.7633209,571.0608521,311.8042908,412.3227539,301.7238159,562.1092529,357.2043457,423.9944763,350.3345337,527.7797241,382.5760803,464.6920166,379.2198486,536.5219727,456.4508057,452.4541016,451.4958801,536.7042236,502.3633423,468.007843,494.5040283,Normal
demo.mp4,740,342,99.06801605,150.9852905,95.70585632,146.5926056,95.41281891,146.7055054,77.64006042,150.6103668,87.00991058,149.9121857,73.71773529,177.0711823,89.91339874,175.2700806,80.80541992,210.1877899,104.1385956,204.8366852,88.82587433,218.5845184,111.723465,210.2293396,91.29360199,242.2674713,103.4006805,242.4372559,101.4622498,295.6167297,117.9413681,294.5306091,106.3442917,345.699646,124.8302994,345.5645142,Normal
demo.mp4,740,417,581.3413696,162.8907013,582.2139282,155.7425995,584.6248779,154.1588898,586.0456543,161.3295441,618.319397,156.3270111,575.451355,205.6181335,646.7697144,197.3073425,554.8657837,246.7007141,667.1964722,239.5519257,578.6340942,207.6885376,653.2763672,212.5095673,602.1650391,317.2441101,649.3082275,314.2940674,630.9058838,342.0780945,673.9628906,339.9005737,636.6253662,388.2468872,666.0842896,381.0192566,Normal
demo.mp4,740,411,300.025116,72.6513443,302.8067932,69.23806,297.4692383,69.23796082,308.3743896,70.50910187,292.3827209,70.5740509,316.0008545,88.29116821,286.3891907,88.36768341,324.0989075,108.9537659,279.6006775,109.1323853,320.5643311,121.0687256,286.7791138,121.0309067,314.528717,133.4857941,295.3754272,133.8371124,320.5162659,169.8368225,300.4399109,169.9813538,323.5529175,200.7879028,306.7320862,200.7670898,Normal
demo.mp4,740,446,228.4779663,143.0889435,230.2635345,136.7329865,225.8101807,139.6626129,242.5521698,127.3117981,230.3408661,135.3188171,270.3049927,136.8197937,234.6396484,151.8660431,300.2479858,163.7982941,242.4728546,190.640564,305.4223633,213.1969757,244.4785309,222.1537628,296.5695496,206.3252258,273.9547119,214.3439484,298.8601074,261.5869751,278.5256958,269.2461548,310.651001,303.8305054,289.7698669,311.2600098,Normal
demo.mp4,740,449,751.4938965,79.31835938,753.3496704,75.15109253,751.9720459,75.18694305,758.2522583,78.9852066,767.7849731,78.40200043,760.1332397,103.1416321,778.2797241,101.3469772,764.0977783,128.2020264,794.3973389,125.1246338,769.0407104,124.4207993,789.5016479,121.7461014,761.1022949,165.3256226,772.9528198,164.0044861,757.9348755,216.1855469,765.7139893,215.5037231,754.6967773,261.2041931,757.7355347,258.9547729,Normal
demo.mp4,740,450,482.2231445,221.949707,492.9454346,213.4592438,476.8454285,213.0783691,515.9494629,212.378952,471.6028442,211.2816925,545.5582275,252.5656281,449.527832,248.7633209,571.0608521,311.8042908,412.3227539,301.7238159,562.1092529,357.2043457,423.9944763,350.3345337,527.7797241,382.5760803,464.6920166,379.2198486,536.5219727,456.4508057,452.4541016,451.4958801,536.7042236,502.3633423,468.007843,494.5040283,Normal
demo.mp4,760,221,381.3292236,272.8519287,377.8574524,263.1298218,378.7973328,265.1731262,338.9662476,261.9725037,357.7954407,269.5280457,314.9164124,303.8919067,354.0968933,319.5958557,316.5148926,367.1662598,378.6524963,387.5272827,355.7883301,395.2045288,422.280426,430.5247803,343.7622375,427.6394653,368.8856201,437.7028503,361.9842834,499.3981018,385.6896362,513.3983765,380.0935364,578.8158569,396.1509094,597.3103638,Normal
demo.mp4,760,306,333.5376282,55.91901398,337.0293274,51.64311218,331.3477783,52.443573,347.8796692,49.35583878,331.1292725,52.11888123,365.3010559,64.74029541,329.4597473,69.47808075,376.2244873,88.59247589,326.1373596,96.13122559,356.2630005,105.2918167,332.1333008,110.6185455,365.6406555,124.8118668,342.0010986,126.5547104,373.5044861,174.2769012,346.7915039,175.5424042,379.155365,210.1972961,353.866333,210.3079987,Normal
demo.mp4,760,355,658.5304565,54.26489258,656.6300659,49.28775787,658.9309692,48.85037613,646.3444214,52.46066666,671.3842163,51.75383759,634.2575684,79.01899719,683.3157959,78.71383667,623.1525269,116.9001999,695.3501587,118.3180008,623.9431152,142.7484131,696.4382324,145.5695648,642.9381104,148.6918793,675.112793,148.7061768,641.4975586,200.5801239,673.9445801,200.9593201,641.3382568,237.2195129,670.37323,237.6099091,Normal
demo.mp4,760,363,480.3643188,213.9774475,488.0557861,204.2261658,473.0664673,206.8237457,508.0550537,200.5691528,465.7909546,207.6094055,539.1315308,238.4420624,448.0030823,250.5477905,567.4973145,295.4725647,427.8236694,322.7490234,556.8912964,345.6346741,456.7096252,388.1243896,533.7335815,379.8638611,473.868988,384.4577942,543.4174194,465.677948,470.350647,468.6234741,538.2802124,517.4668579,487.5587158,520.2872314,Normal
demo.mp4,760,342,80.88053894,171.8524017,76.79875946,167.7861481,78.02042389,167.4550323,61.70026398,171.4069977,77.99446869,168.9933929,56.9579277,196.0375061,88.43811798,189.4536438,53.645401,231.6875305,105.6021805,217.6110077,59.22240448,242.8248596,110.0474014,223.019577,78.57544708,255.3843689,99.9017334,253.1908112,94.96333313,309.4633179,117.5531921,306.7113953,94.78623199,358.3886414,115.8043747,355.239624,Normal
demo.mp4,760,411,478.0272522,607.9677124,483.4161072,602.8686523,493.4350586,598.3118286,509.9411926,620.7841187,545.9915161,607.7756958,512.1619873,695.8123169,585.4577026,659.4608154,467.1753235,720,541.9187012,665.4529419,474.4479065,665.9891357,485.9980164,652.9785767,524.4373169,720,579.4943848,714.7971802,463.1045837,677.5620117,518.5936279,651.0872192,476.9258423,672.9349976,522.2769165,652.9876709,Normal
demo.mp4,760,446,236.8007813,126.8797531,239.7507324,120.9477921,233.5646515,122.5191345,253.3922272,115.2809296,238.6709137,120.1607513,277.6813965,131.6538696,252.289917,140.026825,303.9388428,165.4595642,267.0003357,177.5278168,305.401123,207.8813782,275.1414185,202.759201,305.2382813,199.334137,289.6819153,203.9223022,310.5001221,260.0798645,301.4837952,263.9853516,319.0640869,309.3222656,311.8599548,311.2393799,Normal
demo.mp4,760,417,477.9703674,113.854599,475.4186401,108.5958786,477.6629944,107.8492584,464.2054443,112.5666275,492.8253174,109.8792191,449.2991638,148.7934113,514.4207153,141.4596558,439.2472229,203.6607361,536.8718872,184.4412994,445.8277893,223.2151642,536.4221191,190.986908,467.8042297,233.7037659,514.0870361,231.1096344,447.5695496,255.892868,516.7502441,254.2931061,437.7314758,286.5918274,513.763916,284.0513611,Normal
demo.mp4,780,221,377.4182739,280.6885986,374.5105286,271.0723877,374.223175,273.0352783,338.4716492,268.6933899,353.8034973,276.5115356,315.882019,308.6190186,352.8620605,328.5080872,325.637085,369.6503906,381.2522278,401.2622375,376.0731812,397.7167664,423.5637512,441.4615784,345.6885376,433.8634033,369.5128174,445.9185791,366.4041443,508.9281921,388.3885498,525.6734619,377.1969299,578.1842651,392.7441711,598.7732544,Normal
demo.mp4,780,306,331.5471802,50.92650986,335.1586609,47.04948425,329.4906311,47.42386246,344.4107361,48.12097931,329.1679077,49.56062698,360.5968323,67.61373901,326.2393799,69.07689667,371.5835266,95.21857452,320.3226013,94.65171814,353.3490295,109.587204,318.9315491,106.9822769,354.1834412,120.8088913,331.7576904,120.4279022,354.296814,159.7334595,326.7219543,159.1942902,355.0708618,193.9970398,329.2298584,192.3174591,Normal
demo.mp4,780,355,642.2498779,58.41763687,641.4153442,53.5247345,643.8168335,52.78936768,637.7926636,55.67054367,662.7702026,53.97167206,630.137146,79.90284729,679.7304077,77.79681396,621.4860229,114.6430054,697.8165894,112.8006744,618.7927246,137.6101685,694.9929199,137.3076782,641.7597656,147.0677338,674.369751,146.03479,638.3001099,197.495224,674.2142944,197.0508575,638.4462891,233.8200684,672.803772,232.0786591,Normal
demo.mp4,780,363,474.1125488,221.5771942,484.2381287,212.3712311,469.0632935,213.3117218,509.8251038,211.2133484,466.8521423,214.2698669,540.8441772,247.9704895,450.9403381,255.4022827,570.5039063,302.1244812,431.7088623,324.3416138,563.1555176,347.0152283,453.2328491,385.6737061,524.4433594,374.5196533,463.5775757,375.6853333,534.4453125,452.7657776,448.9530334,452.9713135,521.2547607,500.8551025,447.4496155,499.7727966,Normal
demo.mp4,780,342,117.332077,170.993103,113.7483368,166.5808105,114.0805054,166.7839813,93.512146,169.5799255,105.1572876,169.5801392,85.77334595,195.4783173,108.0155563,194.6605988,89.07322693,231.6360016,121.9555664,226.7846222,100.487648,248.083313,132.4614868,238.1980438,100.6362457,259.6007996,115.730629,260.3336182,116.203392,310.1259766,130.3460236,309.9127502,117.6483383,352.6643982,128.329483,353.6679688,Normal
demo.mp4,780,446,284.0634766,132.6939392,285.0879211,128.0912781,279.2366333,128.662735,286.0059814,130.4461212,270.7984619,131.1062622,295.3758545,156.6520081,262.2163696,159.0155029,310.8882446,193.6352539,267.6784363,202.0361023,319.3496399,194.3514862,303.1151733,199.2707672,304.5536499,232.3352509,283.7393188,234.8470612,312.0761108,290.7511597,298.8565063,292.8265686,306.1401367,340.2799072,298.8083801,342.7341003,Normal
demo.mp4,780,417,385.9865417,79.84014893,386.3955078,75.02017975,388.7395935,74.21535492,388.8340454,80.14226532,411.7076416,77.74802399,385.3565063,111.2955704,426.7424316,107.4666977,378.0944824,155.3461456,436.7063293,148.2805939,371.6107178,183.5774078,430.8834534,174.0884705,397.5869751,188.0469818,424.2616272,186.6416168,403.3423157,248.9535675,426.7467041,248.5298462,408.6394348,301.2232666,425.4300842,298.7071838,Normal
demo.mp4,780,462,1176.590942,465.0520325,1191.105957,463.5431824,1176.008301,454.3618164,1202.077393,482.4928284,1170.107178,459.6256409,1175.212036,550.5444336,1144.069214,505.5193481,1133.989624,639.5003662,1093.213623,555.2647705,1103.918457,680.5255127,1062.028809,608.9588013,1097.453857,650.9000244,1078.007568,628.3858032,1069.517578,710.0761719,1062.028442,688.6741333,1049.248535,720,1059.535156,711.8793945,Normal
demo.mp4,800,221,383.0290833,304.8954468,379.9198914,294.4031372,382.2002563,296.2510071,337.4589539,296.0213013,371.0785828,303.6372986,306.3570862,342.7351379,369.936554,360.807312,289.5180359,411.9790344,398.0924988,433.3718872,317.8516846,439.9523621,416.372406,448.1319275,324.747467,466.3143616,364.9899902,476.084137,356.9176025,524.8330078,378.4528809,535.96521,374.3851318,585.7089844,387.0754395,602.8574829,Normal
demo.mp4,800,355,660.8076172,56.83716965,658.753418,52.36807251,662.109436,52.12154007,649.9170532,54.06482315,674.1583862,54.22665024,638.4070435,77.21760559,686.0181274,78.11579132,622.7426758,112.60289,698.2960205,115.8248596,616.7407837,138.9529572,698.383667,142.5848846,645.3720093,146.4488983,675.7432861,146.8597412,645.1380615,198.665451,676.2149048,199.5014343,650.270874,234.109787,675.5718384,234.9227753,Normal
demo.mp4,800,363,477.1815491,240.7209015,486.6836243,230.9878998,472.2421875,230.9408417,510.3410645,220.3240204,469.0939331,220.4255981,542.3044434,250.0894318,448.8395691,253.1794739,568.6778564,310.2602844,423.6885986,327.2234802,563.227417,350.1219177,429.4772034,395.8682861,529.2528076,388.6252747,467.6507568,388.401123,541.8477783,470.3522949,453.7765503,468.4015198,542.6715088,513.0877075,459.1039734,508.4193115,Normal
demo.mp4,800,446,373.3825073,129.9745941,375.8837891,123.287178,365.7878723,125.3163834,380.1870422,122.8471451,350.9069214,127.6031647,385.2206421,147.6308899,338.748291,159.5610809,406.094696,180.8973694,337.8236694,212.6148224,406.487854,199.5235138,370.8786621,239.3522644,387.3981628,239.6141815,356.2001648,246.5226746,394.0897522,302.6268005,365.7786865,309.9187317,385.550415,342.4224243,367.4901733,353.2822571,Normal
demo.mp4,800,417,477.1815491,240.7209015,486.6836243,230.9878998,472.2421875,230.9408417,510.3410645,220.3240204,469.0939331,220.4255981,542.3044434,250.0894318,448.8395691,253.1794739,568.6778564,310.2602844,423.6885986,327.2234802,563.227417,350.1219177,429.4772034,395.8682861,529.2528076,388.6252747,467.6507568,388.401123,541.8477783,470.3522949,453.7765503,468.4015198,542.6715088,513.0877075,459.1039734,508.4193115,Normal
demo.mp4,800,462,1035.966431,403.1610107,1048.478271,399.6560974,1034.592163,392.6864014,1068.702759,411.1151733,1036.487061,394.4061584,1072.342651,471.657135,1031.539185,443.9624329,1061.181152,546.3406372,1002.360352,500.7822876,1026.606689,575.1110229,974.8670044,546.9689331,1035.519531,584.2837524,1011.046448,566.7828369,981.2127686,667.4764404,969.362793,650.5374146,948.2120972,707.2123413,956.6224976,696.3206787,Normal
demo.mp4,800,464,373.3825073,129.9745941,375.8837891,123.287178,365.7878723,125.3163834,380.1870422,122.8471451,350.9069214,127.6031647,385.2206421,147.6308899,338.748291,159.5610809,406.094696,180.8973694,337.8236694,212.6148224,406.487854,199.5235138,370.8786621,239.3522644,387.3981628,239.6141815,356.2001648,246.5226746,394.0897522,302.6268005,365.7786865,309.9187317,385.550415,342.4224243,367.4901733,353.2822571,Normal
demo.mp4,800,463,115.5161285,170.5832367,114.9232178,166.1938629,110.9351044,167.3564148,111.2116928,167.9745331,100.2284393,170.2728729,114.1335907,188.9568024,94.50049591,194.2152557,132.2940674,214.2993622,96.42206573,227.4428406,143.8112793,229.0357056,109.0283127,240.4315948,118.9779663,254.8989563,106.8714218,258.6004944,128.3435516,302.4041748,119.6050568,306.464325,124.9887085,340.5464172,118.2473755,346.9102478,Normal
demo.mp4,800,474,282.4621582,107.9080124,284.994873,102.6446152,278.3499451,103.7197495,292.5185242,103.0083542,274.2217712,105.7935257,305.5812988,127.473053,270.6968689,132.9777832,311.1459961,165.1339874,267.1911316,174.9812012,298.0671997,190.6661682,276.460144,198.203949,312.0097961,204.3713379,290.0700378,207.8253021,320.6913757,267.9993896,308.0498352,271.5776672,314.449585,318.4117126,309.8401489,321.5166626,Normal
demo.mp4,820,221,286.3848877,352.1248779,280.3692627,341.9269714,282.6436157,342.6652222,240.7146301,352.4551086,280.9532776,355.9416504,207.3595123,415.5057983,306.1519775,418.8332214,201.1087952,498.5801392,358.9680481,486.5608521,226.041687,534.3284912,350.2309265,509.6163025,251.3426971,548.2769775,313.4321594,555.0201416,290.9093933,593.8555298,331.5315552,602.4039307,308.6595459,655.5359497,329.996582,663.6437988,Normal
demo.mp4,820,355,645.2074585,57.13541794,642.3215332,52.31731415,645.4321899,52.15263367,628.7072754,53.3993721,652.7324219,53.91995239,615.098999,77.69045258,661.6716919,79.2180481,601.253479,114.3210907,672.4434204,118.6202164,602.9041748,141.4077759,673.8012695,148.4906158,620.3712158,151.4154205,651.1889648,152.160141,617.4802246,198.772644,650.9332275,199.6754303,617.9611206,219.3028564,649.022522,220.7825928,Normal
demo.mp4,820,446,459.9498291,133.934845,464.1045837,128.2607574,454.1635437,127.5853424,468.8233643,129.7346954,439.5733643,127.1127167,475.3156128,161.5529022,416.7043762,159.1864166,482.5656433,211.5988159,400.1586609,209.8165131,474.0541382,232.6807709,417.7764587,233.4013214,461.8109741,254.1044312,422.412262,254.1600189,466.2562866,313.8925171,422.654541,314.7015381,462.2880554,354.364563,420.0962219,355.8390503,Normal
demo.mp4,820,462,981.5450439,603.1746216,996.428772,603.4940186,983.1558228,589.522644,1004.303833,611.8048096,971.1767578,578.2919312,984.9592896,645.7481689,926.6032715,604.4054565,965.1674194,711.9327393,883.2026367,660.4108276,964.9373779,699.7924805,898.9465942,672.9551392,927.9741821,695.8382568,891.0946045,677.5120239,936.4399414,693.8776245,896.4404907,667.5515747,895.975708,691.5377808,900.1575317,672.9364624,Normal
demo.mp4,820,474,287.8815002,109.5503387,288.1925354,104.7947464,289.7486877,104.5132217,292.9390564,106.5988922,308.3535156,104.1440582,298.4118958,132.0105438,321.7835083,126.9478378,289.5003052,172.5933685,321.186676,165.1235657,284.7702026,199.44104,309.0215759,195.7086334,325.5961914,204.9515076,341.2043762,202.8416748,327.0013428,260.3341064,340.2910156,258.3383789,333.4100342,310.4579468,343.0795898,305.2141724,Normal
